-0.25,90,90
0.005,90,90
0.01,90.08,91.01
0.01,90.24,91.00
0.02,90.40,90.90
0.02,90.56,90.46
0.03,90.72,90.46
0.03,90.87,90.43
0.04,91.03,90.29
0.04,91.19,90.17
0.05,91.34,90.48
0.05,91.50,90.69
0.06,91.65,90.78
0.06,91.81,91.20
0.07,91.96,90.91
0.08,92.11,91.12
0.08,92.27,91.08
0.09,92.42,91.41
0.09,92.57,91.82
0.10,92.72,91.77
0.10,92.87,91.97
0.11,93.02,91.80
0.11,93.17,91.90
0.12,93.32,91.51
0.13,93.47,91.81
0.13,93.61,91.66
0.14,93.76,91.65
0.14,93.91,91.68
0.15,94.05,91.77
0.15,94.20,91.66
0.16,94.34,91.99
0.17,94.49,92.08
0.17,94.63,92.01
0.17,94.78,92.19
0.18,94.92,92.01
0.19,95.06,92.11
0.19,95.20,92.09
0.19,95.35,92.48
0.20,95.49,92.40
0.21,95.63,92.59
0.21,95.77,92.67
0.22,95.91,93.08
0.22,96.04,93.29
0.23,96.18,93.37
0.23,96.32,93.52
0.24,96.46,93.60
0.24,96.60,93.40
0.25,96.73,93.30
0.26,96.87,92.85
0.26,97.00,93.18
0.27,97.14,93.22
0.27,97.27,93.05
0.28,97.41,92.82
0.28,97.54,92.57
0.29,97.67,91.99
0.29,97.81,92.08
0.30,97.94,92.25
0.31,98.07,92.32
0.31,98.20,92.94
0.32,98.33,92.81
0.32,98.46,92.43
0.33,98.59,92.82
0.33,98.72,92.46
0.34,98.85,92.78
0.35,98.98,92.61
0.35,99.11,92.22
0.36,99.24,92.57
0.36,99.36,92.55
0.37,99.49,92.87
0.37,99.62,92.98
0.38,99.74,93.21
0.38,99.87,93.32
0.39,99.99,93.53
0.39,100.12,93.39
0.40,100.24,93.49
0.40,100.36,93.56
0.41,100.49,93.42
0.41,100.61,93.44
0.42,100.73,93.57
0.42,100.85,93.60
0.43,100.98,93.53
0.43,101.10,94.05
0.44,101.22,93.85
0.44,101.34,94.08
0.45,101.46,93.98
0.45,101.58,94.39
0.46,101.70,94.57
0.46,101.81,94.90
0.47,101.93,94.84
0.47,102.05,95.12
0.48,102.17,95.34
0.48,102.28,95.57
0.49,102.40,95.79
0.49,102.52,96.15
0.50,102.63,96.11
0.50,102.75,96.47
0.51,102.86,96.58
0.51,102.98,96.76
0.52,103.09,97.36
0.52,103.20,97.78
0.53,103.32,97.95
0.53,103.43,98.67
0.54,103.54,98.71
0.54,103.65,98.93
0.55,103.76,99.49
0.55,103.88,99.54
0.56,103.99,99.76
0.56,104.10,99.90
0.57,104.21,100.15
0.57,104.32,99.91
0.58,104.42,100.26
0.58,104.53,100.57
0.59,104.64,100.67
0.60,104.75,101.04
0.60,104.86,101.20
0.61,104.96,101.70
0.61,105.07,102.28
0.62,105.18,102.67
0.62,105.28,103.16
0.63,105.39,103.48
0.63,105.49,103.95
0.64,105.60,103.81
0.64,105.70,104.59
0.65,105.81,104.73
0.65,105.91,105.20
0.66,106.02,105.22
0.66,106.12,105.15
0.67,106.22,105.13
0.68,106.32,106.43
0.68,106.43,107.00
0.69,106.53,106.76
0.69,106.63,107.42
0.70,106.73,107.91
0.70,106.83,108.17
0.71,106.93,108.66
0.71,107.03,109.09
0.72,107.13,109.60
0.72,107.23,109.39
0.73,107.33,110.04
0.73,107.43,110.14
0.74,107.52,110.75
0.74,107.62,110.55
0.75,107.72,111.40
0.76,107.82,112.50
0.76,107.91,112.38
0.77,108.01,113.08
0.77,108.10,111.93
0.78,108.20,113.43
0.78,108.30,113.78
0.79,108.39,114.23
0.79,108.48,113.53
0.80,108.58,114.52
0.80,108.67,115.03
0.81,108.77,115.08
0.81,108.86,115.74
0.82,108.95,115.95
0.82,109.05,116.38
0.83,109.14,116.17
0.83,109.23,116.47
0.84,109.32,116.73
0.85,109.41,117.65
0.85,109.50,117.96
0.86,109.59,118.31
0.86,109.68,119.20
0.87,109.77,119.39
0.87,109.86,119.70
0.88,109.95,119.69
0.88,110.04,119.92
0.89,110.13,120.75
0.90,110.22,120.61
0.90,110.31,120.73
0.90,110.40,120.97
0.91,110.48,121.06
0.92,110.57,121.30
0.92,110.66,121.83
0.93,110.74,121.51
0.93,110.83,121.92
0.94,110.92,122.06
0.95,111.00,122.67
0.95,111.09,122.87
0.95,111.17,122.29
0.96,111.26,122.40
0.96,111.34,123.05
0.97,111.43,122.83
0.98,111.51,124.24
0.98,111.59,123.66
0.99,111.68,123.98
0.99,111.76,124.19
1.00,111.84,125.61
1.00,111.92,124.92
1.01,112.01,125.58
1.01,112.09,125.79
1.02,112.17,126.73
1.03,112.25,126.60
1.03,112.33,127.20
1.04,112.41,127.28
1.04,112.49,127.31
1.05,112.57,127.76
1.05,112.65,126.91
1.06,112.73,127.20
1.06,112.81,127.21
1.07,112.89,127.34
1.07,112.97,127.62
1.08,113.05,127.48
1.08,113.12,127.75
1.09,113.20,127.71
1.09,113.28,127.74
1.10,113.36,128.40
1.11,113.43,128.54
1.11,113.51,128.87
1.12,113.59,129.02
1.12,113.66,128.67
1.13,113.74,129.14
1.13,113.81,129.33
1.14,113.89,129.10
1.14,113.96,129.15
1.15,114.04,129.55
1.15,114.11,129.27
1.16,114.19,129.75
1.16,114.26,130.08
1.17,114.34,129.83
1.17,114.41,130.10
1.18,114.48,130.19
1.18,114.56,130.12
1.19,114.63,129.99
1.19,114.70,129.45
1.20,114.77,129.62
1.21,114.84,129.27
1.21,114.92,129.26
1.22,114.99,128.95
1.22,115.06,128.31
1.23,115.13,128.52
1.23,115.20,128.32
1.24,115.27,128.55
1.24,115.34,128.84
1.25,115.41,128.34
1.25,115.48,128.97
1.26,115.55,128.68
1.26,115.62,128.27
1.27,115.69,127.78
1.27,115.76,127.55
1.28,115.83,127.63
1.28,115.89,127.69
1.29,115.96,127.91
1.29,116.03,127.84
1.30,116.10,127.63
1.30,116.16,127.25
1.31,116.23,127.30
1.32,116.30,126.91
1.32,116.36,126.83
1.33,116.43,126.39
1.34,116.50,126.26
1.34,116.56,126.34
1.35,116.63,125.96
1.35,116.69,125.64
1.36,116.76,125.20
1.36,116.82,125.25
1.37,116.89,124.97
1.37,116.95,124.86
1.38,117.02,124.53
1.38,117.08,124.27
1.39,117.14,124.12
1.39,117.21,123.85
1.40,117.27,123.86
1.40,117.33,123.27
1.41,117.40,123.42
1.42,117.46,122.88
1.42,117.52,122.31
1.43,117.58,122.13
1.43,117.65,121.74
1.44,117.71,121.66
1.44,117.77,121.11
1.45,117.83,121.08
1.45,117.89,120.91
1.46,117.95,120.51
1.46,118.01,120.20
1.47,118.07,120.26
1.47,118.13,120.44
1.48,118.19,120.39
1.48,118.25,120.13
1.49,118.31,119.64
1.49,118.37,119.24
1.50,118.43,119.00
1.50,118.49,119.11
1.51,118.55,118.89
1.51,118.61,118.62
1.52,118.66,118.31
1.52,118.72,118.10
1.53,118.78,118.01
1.53,118.84,117.75
1.54,118.90,117.51
1.54,118.95,117.61
1.55,119.01,117.36
1.55,119.07,117.18
1.56,119.12,117.24
1.57,119.18,117.14
1.57,119.24,116.72
1.58,119.29,116.39
1.58,119.35,116.51
1.59,119.40,116.34
1.59,119.46,116.47
1.60,119.51,116.42
1.60,119.57,116.43
1.61,119.62,116.07
1.61,119.68,115.87
1.62,119.73,115.96
1.62,119.79,115.40
1.63,119.84,115.59
1.63,119.90,115.38
1.64,119.95,115.19
1.64,120.00,115.20
1.65,120.06,115.53
1.65,120.11,115.03
1.66,120.16,114.86
1.66,120.22,114.50
1.67,120.27,115.02
1.67,120.32,114.63
1.68,120.37,114.09
1.68,120.42,114.03
1.69,120.48,113.97
1.69,120.53,113.66
1.70,120.58,113.67
1.71,120.63,113.40
1.71,120.68,113.20
1.72,120.73,112.88
1.72,120.78,112.88
1.73,120.83,112.95
1.73,120.88,112.65
1.74,120.93,112.59
1.74,120.98,112.68
1.75,121.03,112.99
1.75,121.08,112.36
1.76,121.13,112.28
1.76,121.18,112.26
1.77,121.23,112.61
1.77,121.28,112.49
1.78,121.33,112.09
1.79,121.38,111.86
1.79,121.43,112.10
1.80,121.47,111.34
1.80,121.52,111.62
1.81,121.57,111.93
1.81,121.62,112.10
1.82,121.67,112.07
1.82,121.71,112.00
1.83,121.76,112.06
1.83,121.81,111.94
1.84,121.85,112.11
1.84,121.90,111.93
1.85,121.95,111.76
1.85,121.99,111.48
1.86,122.04,111.69
1.87,122.09,111.76
1.87,122.13,111.42
1.88,122.18,111.58
1.88,122.22,111.84
1.89,122.27,112.16
1.89,122.31,112.01
1.90,122.36,112.16
1.90,122.40,112.03
1.91,122.45,112.50
1.91,122.49,112.11
1.92,122.54,112.29
1.92,122.58,112.02
1.93,122.63,112.34
1.93,122.67,112.44
1.94,122.72,112.54
1.94,122.76,112.89
1.95,122.80,112.39
1.95,122.85,113.00
1.96,122.89,112.91
1.97,122.93,112.57
1.97,122.97,112.32
1.98,123.02,112.72
1.98,123.06,113.72
1.99,123.10,113.44
1.99,123.14,113.66
2.00,123.19,114.52
2.00,123.23,114.11
2.01,123.27,114.11
2.01,123.31,114.36
2.02,123.35,114.22
2.03,123.40,114.80
2.03,123.44,115.27
2.04,123.48,115.83
2.04,123.52,116.10
2.05,123.56,116.28
2.05,123.60,116.81
2.06,123.64,116.93
2.06,123.68,117.18
2.07,123.72,117.67
2.07,123.76,117.84
2.08,123.80,118.17
2.09,123.84,118.41
2.09,123.88,118.25
2.10,123.92,118.62
2.10,123.96,118.75
2.11,124.00,118.98
2.11,124.04,118.71
2.12,124.08,119.13
2.12,124.12,119.72
2.13,124.15,120.24
2.14,124.19,120.42
2.14,124.23,120.45
2.15,124.27,120.42
2.15,124.31,121.12
2.16,124.35,120.82
2.16,124.38,121.08
2.17,124.42,120.62
2.17,124.46,120.63
2.18,124.50,120.98
2.18,124.53,120.73
2.19,124.57,120.40
2.19,124.61,120.93
2.20,124.65,120.70
2.20,124.68,120.31
2.21,124.72,120.49
2.21,124.76,119.66
2.22,124.79,120.35
2.23,124.83,120.23
2.23,124.86,120.42
2.24,124.90,120.84
2.24,124.94,120.30
2.25,124.97,120.45
2.25,125.01,120.51
2.26,125.04,120.08
2.26,125.08,120.23
2.27,125.11,120.36
2.27,125.15,120.35
2.28,125.18,120.27
2.28,125.22,120.47
2.29,125.25,120.37
2.29,125.29,120.25
2.30,125.32,120.18
2.30,125.36,120.48
2.31,125.39,120.96
2.32,125.43,121.45
2.32,125.46,121.15
2.33,125.49,121.11
2.33,125.53,121.46
2.34,125.56,121.37
2.34,125.59,121.43
2.35,125.63,121.26
2.35,125.66,121.08
2.36,125.69,121.23
2.36,125.73,121.47
2.37,125.76,122.46
2.37,125.79,122.61
2.38,125.83,122.61
2.38,125.86,122.89
2.39,125.89,122.69
2.39,125.92,122.91
