-0.25,90,90
0.005,90,90
0.01,135.00,91.01
0.01,135.00,91.00
0.02,135.00,91.14
0.02,135.00,91.11
0.03,135.00,90.96
0.03,135.00,91.09
0.04,135.00,91.13
0.04,135.00,91.16
0.05,135.00,91.10
0.05,135.00,91.23
0.06,135.00,91.20
0.06,135.00,91.19
0.07,135.00,91.27
0.07,135.00,91.30
0.08,135.00,91.28
0.08,135.00,91.31
0.09,135.00,91.38
0.09,135.00,91.52
0.10,135.00,91.37
0.10,135.00,91.39
0.11,135.00,91.29
0.11,135.00,91.30
0.12,135.00,91.29
0.12,135.00,91.35
0.13,135.00,91.39
0.13,135.00,91.50
0.14,135.00,91.60
0.14,135.00,91.67
0.15,135.00,91.49
0.15,135.00,91.57
0.16,135.00,91.64
0.17,135.00,91.77
0.17,135.00,91.71
0.18,135.00,91.88
0.18,135.00,91.93
0.19,135.00,91.96
0.19,135.00,91.75
0.20,135.00,91.91
0.20,135.00,91.90
0.21,135.00,92.04
0.21,135.00,91.97
0.22,135.00,92.09
0.22,135.00,92.19
0.23,135.00,92.20
0.23,135.00,92.17
0.24,135.00,92.16
0.24,135.00,92.14
0.25,135.00,92.18
0.25,135.00,92.41
0.26,135.00,92.42
0.26,135.00,92.32
0.27,135.00,92.38
0.27,135.00,92.32
0.28,135.00,92.37
0.28,135.00,92.75
0.29,135.00,92.56
0.29,135.00,92.72
0.30,135.00,92.66
0.30,135.00,92.79
0.31,135.00,92.69
0.31,135.00,92.68
0.32,135.00,92.75
0.32,135.00,92.75
0.33,135.00,92.83
0.34,135.00,93.01
0.34,135.00,93.03
0.35,135.00,92.94
0.35,135.00,92.77
0.35,135.00,93.04
0.36,135.00,93.22
0.37,135.00,93.52
0.37,135.00,93.38
0.37,135.00,93.67
0.38,135.00,93.46
0.39,135.00,93.40
0.39,135.00,93.58
0.40,135.00,93.57
0.40,135.00,93.56
0.41,135.00,93.90
0.41,135.00,94.21
0.42,135.00,94.16
0.42,135.00,94.06
0.43,135.00,94.31
0.43,135.00,94.15
0.44,135.00,94.31
0.44,135.00,94.15
0.45,135.00,94.52
0.45,135.00,94.42
0.46,135.00,94.59
0.46,135.00,94.65
0.47,135.00,94.92
0.47,135.00,94.81
0.48,135.00,94.97
0.48,135.00,94.95
0.49,135.00,95.30
0.49,135.00,95.48
0.50,135.00,95.71
0.50,135.00,95.59
0.51,135.00,95.58
0.51,135.00,95.59
0.52,135.00,96.10
0.52,135.00,96.12
0.53,135.00,96.25
0.53,135.00,96.47
0.54,135.00,96.38
0.54,135.00,96.69
0.55,135.00,96.90
0.55,135.00,96.95
0.56,135.00,97.08
0.56,135.00,97.36
0.57,135.00,97.60
0.57,135.00,97.67
0.58,135.00,97.85
0.58,135.00,97.65
0.59,135.00,97.68
0.60,135.00,98.00
0.60,135.00,98.06
0.61,135.00,98.39
0.61,135.00,98.65
0.62,135.00,98.61
0.62,135.00,98.76
0.63,135.00,99.26
0.63,135.00,99.49
0.64,135.00,99.99
0.64,135.00,100.26
0.65,135.00,100.40
0.65,135.00,100.47
0.66,135.00,100.87
0.66,135.00,100.96
0.67,135.00,101.00
0.67,135.00,101.17
0.68,135.00,101.49
0.68,135.00,101.41
0.69,135.00,101.89
0.69,135.00,101.99
0.70,135.00,102.50
0.70,135.00,102.61
0.71,135.00,102.84
0.71,135.00,103.15
0.72,135.00,102.99
0.72,135.00,103.28
0.73,135.00,103.56
0.73,135.00,103.86
0.74,135.00,104.02
0.74,135.00,104.27
0.75,135.00,104.55
0.76,135.00,105.29
0.76,135.00,105.55
0.77,135.00,105.76
0.77,135.00,105.82
0.78,135.00,106.29
0.78,135.00,106.41
0.79,135.00,106.77
0.79,135.00,107.13
0.80,135.00,107.25
0.81,135.00,107.29
0.81,135.00,107.83
0.82,135.00,107.97
0.82,135.00,108.11
0.83,135.00,108.49
0.83,135.00,108.71
0.84,135.00,108.96
0.84,135.00,109.61
0.85,135.00,110.01
0.85,135.00,110.03
0.86,135.00,110.22
0.86,135.00,110.43
0.87,135.00,110.68
0.87,135.00,110.99
0.88,135.00,111.10
0.88,135.00,111.43
0.89,135.00,111.46
0.89,135.00,111.53
0.90,135.00,111.77
0.90,135.00,111.77
0.91,135.00,112.27
0.91,135.00,112.39
0.92,135.00,112.79
0.92,135.00,112.91
0.93,135.00,113.27
0.93,135.00,113.48
0.94,135.00,113.93
0.94,135.00,113.94
0.95,135.00,114.20
0.95,135.00,114.37
0.96,135.00,114.45
0.97,135.00,114.91
0.97,135.00,115.37
0.98,135.00,115.61
0.98,135.00,115.71
0.99,135.00,115.56
0.99,135.00,116.11
1.00,135.00,116.15
1.00,135.00,116.13
1.01,135.00,116.27
1.01,135.00,116.62
1.02,135.00,116.66
1.02,135.00,117.12
1.03,135.00,117.35
1.04,135.00,117.25
1.04,135.00,117.64
1.05,135.00,117.64
1.05,135.00,117.83
1.06,135.00,118.11
1.06,135.00,118.25
1.07,135.00,118.35
1.07,135.00,118.64
1.08,135.00,118.85
1.08,135.00,119.03
1.09,135.00,119.20
1.09,135.00,119.34
1.10,135.00,119.41
1.10,135.00,119.42
1.11,135.00,119.68
1.11,135.00,119.97
1.12,135.00,120.25
1.12,135.00,120.19
1.13,135.00,120.40
1.13,135.00,120.65
1.14,135.00,120.63
1.14,135.00,120.72
1.15,135.00,120.83
1.15,135.00,121.00
1.16,135.00,121.26
1.16,135.00,121.22
1.17,135.00,121.37
1.18,135.00,121.51
1.18,135.00,121.61
1.19,135.00,121.71
1.19,135.00,121.87
1.20,135.00,122.00
1.20,135.00,122.15
1.21,135.00,122.27
1.21,135.00,122.58
1.22,135.00,122.56
1.23,135.00,122.72
1.23,135.00,122.88
1.24,135.00,122.66
1.24,135.00,123.03
1.25,135.00,123.22
1.25,135.00,123.14
1.26,135.00,123.14
1.26,135.00,123.38
1.27,135.00,123.46
1.27,135.00,123.35
1.28,135.00,123.46
1.28,135.00,123.46
1.29,135.00,123.33
1.29,135.00,123.50
1.30,135.00,123.49
1.30,135.00,123.53
1.31,135.00,123.43
1.31,135.00,123.42
1.32,135.00,123.46
1.32,135.00,123.36
1.33,135.00,123.37
1.33,135.00,123.28
1.34,135.00,123.13
1.34,135.00,123.26
1.35,135.00,123.26
1.35,135.00,123.27
1.36,135.00,123.31
1.37,135.00,123.30
1.37,135.00,123.44
1.37,135.00,123.20
1.38,135.00,123.27
1.38,135.00,123.16
1.39,135.00,123.10
1.39,135.00,123.00
1.40,135.00,122.95
1.41,135.00,123.02
1.41,135.00,122.99
1.42,135.00,122.83
1.42,135.00,122.74
1.43,135.00,122.57
1.43,135.00,122.49
1.44,135.00,122.32
1.44,135.00,122.20
1.45,135.00,122.13
1.45,135.00,121.96
1.46,135.00,121.85
1.46,135.00,121.70
1.47,135.00,121.54
1.47,135.00,121.41
1.48,135.00,121.17
1.49,135.00,121.03
1.49,135.00,121.00
1.50,135.00,120.72
1.50,135.00,120.57
1.51,135.00,120.50
1.51,135.00,120.37
1.52,135.00,120.16
1.52,135.00,119.97
1.53,135.00,119.77
1.53,135.00,119.60
1.54,135.00,119.34
1.54,135.00,119.23
1.55,135.00,119.04
1.55,135.00,118.80
1.56,135.00,118.66
1.56,135.00,118.46
1.57,135.00,118.25
1.58,135.00,118.10
1.58,135.00,117.98
1.59,135.00,117.75
1.59,135.00,117.63
1.60,135.00,117.45
1.60,135.00,117.22
1.61,135.00,116.97
1.61,135.00,116.70
1.62,135.00,116.59
1.62,135.00,116.37
1.63,135.00,116.13
1.63,135.00,115.93
1.64,135.00,115.73
1.64,135.00,115.51
1.65,135.00,115.27
1.65,135.00,114.82
1.66,135.00,114.64
1.67,135.00,114.34
1.67,135.00,114.19
1.68,135.00,113.96
1.68,135.00,113.71
1.69,135.00,113.40
1.69,135.00,113.27
1.70,135.00,113.05
1.70,135.00,112.83
1.71,135.00,112.28
1.72,135.00,112.05
1.72,135.00,111.78
1.73,135.00,111.53
1.73,135.00,111.28
1.74,135.00,111.03
1.74,135.00,110.72
1.75,135.00,110.54
1.76,135.00,110.20
1.76,135.00,109.91
1.77,135.00,109.58
1.77,135.00,109.30
1.78,135.00,109.04
1.78,135.00,108.80
1.79,135.00,108.64
1.79,135.00,108.49
1.80,135.00,108.14
1.80,135.00,108.00
1.81,135.00,107.37
1.82,135.00,107.22
1.82,135.00,106.96
1.83,135.00,106.60
1.83,135.00,106.31
1.84,135.00,106.04
1.84,135.00,105.70
1.85,135.00,105.52
1.85,135.00,105.24
1.86,135.00,105.01
1.86,135.00,104.88
1.87,135.00,104.34
1.88,135.00,104.08
1.88,135.00,103.86
1.89,135.00,103.65
1.89,135.00,103.38
1.90,135.00,103.00
1.90,135.00,102.82
1.91,135.00,102.71
1.91,135.00,102.31
1.92,135.00,101.97
1.93,135.00,101.74
1.93,135.00,101.62
1.94,135.00,101.43
1.94,135.00,101.14
1.95,135.00,100.79
1.95,135.00,100.62
1.96,135.00,100.38
1.96,135.00,100.10
1.97,135.00,99.79
1.98,135.00,99.55
1.98,135.00,99.13
1.99,135.00,99.03
1.99,135.00,98.73
2.00,135.00,98.49
2.00,135.00,98.13
2.01,135.00,97.99
2.01,135.00,97.94
2.02,135.00,97.66
2.02,135.00,97.71
2.03,135.00,97.47
2.03,135.00,97.35
2.04,135.00,97.25
2.04,135.00,97.01
2.05,135.00,96.85
2.05,135.00,96.76
2.06,135.00,96.60
2.06,135.00,96.53
2.07,135.00,96.40
2.07,135.00,96.51
2.08,135.00,96.53
2.09,135.00,96.35
2.09,135.00,96.13
2.10,135.00,96.19
2.10,135.00,95.79
2.11,135.00,95.84
2.11,135.00,95.59
2.12,135.00,95.67
2.12,135.00,95.55
2.13,135.00,95.24
2.13,135.00,95.12
2.14,135.00,95.21
2.14,135.00,95.24
2.15,135.00,95.19
2.15,135.00,95.19
2.16,135.00,95.27
2.16,135.00,94.92
2.17,135.00,95.05
2.17,135.00,94.96
2.18,135.00,94.74
2.18,135.00,94.80
2.19,135.00,94.71
2.19,135.00,94.75
2.20,135.00,94.87
2.20,135.00,94.87
2.21,135.00,95.05
2.21,135.00,94.96
2.22,135.00,95.15
2.22,135.00,94.99
2.23,135.00,94.89
2.23,135.00,95.16
2.24,135.00,95.23
2.24,135.00,95.15
2.25,135.00,95.22
2.25,135.00,95.39
2.26,135.00,95.44
2.26,135.00,95.47
2.27,135.00,95.30
2.27,135.00,95.48
2.28,135.00,95.41
2.28,135.00,95.43
2.29,135.00,95.40
2.29,135.00,95.34
2.30,135.00,95.49
2.31,135.00,95.50
2.31,135.00,95.56
2.32,135.00,95.65
2.32,135.00,95.83
2.33,135.00,95.87
2.33,135.00,95.70
2.34,135.00,95.64
2.34,135.00,95.78
2.35,135.00,95.98
2.35,135.00,96.07
2.36,135.00,96.40
